"_id","_labels","atcClassification","category","class","diseaseID","drugID","ensemblID","name","ncbiID","ncbiTaxID","providedBy","semanticType","symbol","type","uniprotID","_start","_end","_type","associationType","confidenceScore","identifier","providedBy","publication","relation","type"
"11031",":Drug","C01BA71,C01BA,C01B,C01,C,Drug;C01BA01,C01BA,C01B,C01,C,Drug;C01BA51,C01BA,C01B,C01,C,Drug","Voltage-Gated Sodium Channel Blockers, Cytochrome P-450 CYP3A7 Substrates with a Narrow Therapeutic Index, Cytochrome P-450 Substrates, Cytochrome P-450 CYP3A7 Substrates, Cytochrome P-450 Enzyme Inhibitors, OCT1 inhibitors, Antimalarials, Cardiovascular Agents, Cytochrome P-450 CYP2C9 Inhibitors (moderate), Cytochrome P-450 CYP3A4 Substrates, Drugs that are Mainly Renally Excreted, Cytochrome P-450 CYP2C9 Substrates with a Narrow Therapeutic Index, Anticholinergic Agents, Complex Mixtures, Cytochrome P-450 CYP2C8 Inhibitors (weak), Polymers, Adrenergic Agents, Agents that reduce seizure threshold, Antiarrhythmic agents, Carbohydrates, OATP1B1/SLCO1B1 Inhibitors, Antiprotozoals, Cytochrome P-450 CYP2C8 Inhibitors, Cytochrome P-450 CYP3A4 Substrates with a Narrow Therapeutic Index, Cytochrome P-450 CYP2E1 Substrates with a Narrow Therapeutic Index, Agents producing tachycardia, Membrane Transport Modulators, P-glycoprotein substrates with a Narrow Therapeutic Index, Cytochrome P-450 CYP2C8 Inducers (weak), Neurotransmitter Agents, Narrow Therapeutic Index Drugs, Photosensitizing Agents, Negative Inotrope, Pharmaceutical Preparations, OAT3/SLC22A8 Inhibitors, Sodium Channel Blockers, Cytochrome P-450 CYP2D6 Inhibitors (strong), Antiarrhythmics, Class Ia, Antiparasitic Agents, Cytochrome P-450 CYP2D6 Inhibitors, Quinolines, Highest Risk QTc-Prolonging Agents, QTc Prolonging Agents, BSEP/ABCB11 Inhibitors, Enzyme Inhibitors, Cytochrome P-450 CYP2C8 Inducers, Muscarinic Antagonists, Agents that produce neuromuscular block (indirect), Cytochrome P-450 CYP2B6 Inhibitors, Drugs that are Mainly Renally Excreted with a Narrow Therapeutic Index, Biopolymers, Anti-Infective Agents, Cytochrome P-450 CYP1A2 Inhibitors, Alkaloids, Cytochrome P-450 Enzyme Inducers, Polysaccharides, Cholinergic Agents, Cinchona Alkaloids, Cytochrome P-450 CYP2C9 Inhibitors, Adrenergic Antagonists, Biological Products, Antiarrhythmics, Class I, Adrenergic alpha-1 Receptor Antagonists, Drugs causing inadvertant photosensitivity, Compounds used in a research, industrial, or household setting, Quinuclidines, Cytochrome P-450 CYP2E1 Substrates, Adrenergic alpha-Antagonists, P-glycoprotein substrates, Plant Extracts, Cytochrome P-450 CYP1A2 Inhibitors (strong), Macromolecular Substances, Cytochrome P-450 CYP2C9 Substrates, Heterocyclic Compounds, Fused-Ring, Cytochrome P-450 CYP3A Inhibitors, Cytochrome P-450 CYP3A Substrates, Plant Preparations, OCT2 Inhibitors, Agents that produce hypertension, Cytochrome P-450 CYP3A4 Inhibitors, Cytochrome P-450 CYP2B6 Inhibitors (strength unknown), P-glycoprotein inhibitors, Cardiac Therapy, Cytochrome P-450 CYP3A4 Inhibitors (weak)","","","DB00908","","Quinidine","","","","","","Drug","",,,,,,,,,,
"11032",":Disease","","","C16;C15","C0019045","","","Hemoglobinopathies","","","","Disease or Syndrome","","group","",,,,,,,,,,
"11033",":Disease","","","C01","C0024530","","","Malaria","","","","Disease or Syndrome","","disease","",,,,,,,,,,
"11034",":Disease","","","C16;C15","C0472767","","","Beta thalassemia intermedia","","","","Disease or Syndrome","","disease","",,,,,,,,,,
"11039",":Drug","G01AE10,G01AE,G01A,G01,G,Drug;N03AX15,N03AX,N03A,N03,N,Drug","Monoamine Oxidase A Inhibitors  for interaction with Monoamine Oxidase A substrates, QTc Prolonging Agents, Decreased Central Nervous System Disorganized Electrical Activity, Cytochrome P-450 Substrates, Cytochrome P-450 Enzyme Inhibitors, Nervous System, Agents causing hyperkalemia, Amides, Cytochrome P-450 CYP2C19 Inhibitors, Cardiovascular Agents, Cytochrome P-450 CYP3A4 Substrates, Anti-epileptic Agent, Drugs that are Mainly Renally Excreted, Carbonic Anhydrase Inhibitors, Sulfur Compounds, Calcium-Regulating Hormones and Agents, Diuretics, Isoxazoles, Potential QTc-Prolonging Agents, Compounds used in a research, industrial, or household setting, Bradycardia-Causing Agents, Sulfones, Antiarrhythmic agents, Cytochrome P-450 CYP3A5 Substrates, Membrane Transport Modulators, Cytochrome P-450 CYP2C19 Substrates, Calcium Channel Blockers, Anticonvulsants, Cytochrome P-450 CYP3A Substrates, Central Nervous System Depressants, Sulfonamides, UGT1A1 Substrates, Central Nervous System Agents, Cytochrome P-450 CYP2C19 Inhibitors (weak), P-glycoprotein inhibitors","","","DB00909","","Zonisamide","","","","","","Drug","",,,,,,,,,,
"11044",":Disease","","","C16;C17","C2316212","","","Cryopyrin-Associated Periodic Syndromes","","","","Disease or Syndrome","","disease","",,,,,,,,,,
"11045",":Drug","L01XX41,L01XX,L01X,L01,L,Drug","Microtubule Inhibitors, QTc Prolonging Agents, Immunosuppressive Agents, Narrow Therapeutic Index Drugs, Antineoplastic and Immunomodulating Agents, Antineoplastic Agents, Microtubule Inhibition, Potential QTc-Prolonging Agents, Myelosuppressive Agents","","","DB08871","","Eribulin","","","","","","Drug","",,,,,,,,,,
"11050",":Disease","","","C16;C11","C1838702","","","Retinitis Pigmentosa 13","","","","Disease or Syndrome","","disease","",,,,,,,,,,
"11052",":Disease","","","C16;C14","C1969081","","","Arrhythmogenic Right Ventricular Dysplasia, Familial, 12","","","","Disease or Syndrome","","disease","",,,,,,,,,,
"11053",":Drug","C01BG11,C01BG,C01B,C01,C,Drug","Cytochrome P-450 CYP2D6 Inhibitors, Antiarrhythmics, Class III, QTc Prolonging Agents, Cytochrome P-450 Substrates, Cytochrome P-450 Enzyme Inhibitors, Methyl Ethers, Phenyl Ethers, Phenols, Potential QTc-Prolonging Agents, Cytochrome P-450 CYP2D6 Inhibitors (strength unknown), Cytochrome P-450 CYP2D6 Substrates, Ethers, Cardiac Therapy, Benzene Derivatives, Antiarrhythmic agents","","","DB06217","","Vernakalant","","","","","","Drug","",,,,,,,,,,
"11054",":Disease","","","C16;C10","C2677589","","","SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 9","","","","Disease or Syndrome","","disease","",,,,,,,,,,
"11058",":Drug","L01EJ01,L01EJ,L01E,L01,L,Drug","Cytochrome P-450 Substrates, Immunosuppressive Agents, Tyrosine Kinase Inhibitors, Cytochrome P-450 CYP3A4 Substrates with a Narrow Therapeutic Index, Janus Kinase Inhibitor, Antineoplastic and Immunomodulating Agents, Antineoplastic Agents, Cancer immunotherapy, Cytochrome P-450 CYP3A4 Substrates, Drugs that are Mainly Renally Excreted, Cytochrome P-450 CYP2C9 Substrates with a Narrow Therapeutic Index, Janus Kinases, antagonists & inhibitors, Myelosuppressive Agents, Cytochrome P-450 CYP2C9 Substrates, Protein Kinase Inhibitors, Narrow Therapeutic Index Drugs, Cytochrome P-450 CYP3A Substrates, Immunotherapy, Janus-associated kinase (JAK) inhibitors, Kinase Inhibitor","","","DB08877","","Ruxolitinib","","","","","","Drug","",,,,,,,,,,
"11060",":Disease","","","C10;F03","C0752347","","","Lewy Body Disease","","","","Disease or Syndrome","","disease","",,,,,,,,,,
"11064",":Drug","L01EX07,L01EX,L01E,L01,L,Drug","Amines, Cytochrome P-450 Substrates, Cytochrome P-450 Enzyme Inhibitors, Tyrosine Kinase Inhibitors, Cytochrome P-450 CYP2C8 Inhibitors, Cytochrome P-450 CYP3A4 Substrates with a Narrow Therapeutic Index, Aniline Compounds, Antineoplastic and Immunomodulating Agents, Receptor Protein-Tyrosine Kinases, antagonists & inhibitors, Antineoplastic Agents, Amides, Cytochrome P-450 CYP3A4 Substrates, Cytochrome P-450 CYP2C9 Substrates with a Narrow Therapeutic Index, Cytochrome P-450 CYP2C9 Substrates, Protein Kinase Inhibitors, Narrow Therapeutic Index Drugs, Cytochrome P-450 CYP3A Substrates, Cytochrome P-450 CYP2C8 Inhibitors (weak), Kinase Inhibitor","","","DB08875","","Cabozantinib","","","","","","Drug","",,,,,,,,,,
"11065",":Disease","","","C16;C18;C05;C10","C0238286","","","Mucolipidosis Type IV","","","","Disease or Syndrome","","disease","",,,,,,,,,,
"11069",":Disease","","","C23;C16;C11;C10;F03;F01","C1855722","","","Iris Coloboma with Ptosis, Hypertelorism, and Mental Retardation","","","","Disease or Syndrome","","disease","",,,,,,,,,,
"11070",":Disease","","","C16;C10","C1834690","","","Spinal Muscular Atrophy, Childhood, Proximal, Autosomal Dominant","","","","Disease or Syndrome","","disease","",,,,,,,,,,
"11073",":Disease","","","C10","C1846331","","","Juvenile-onset dystonia","","","","Disease or Syndrome","","disease","",,,,,,,,,,
"11080",":Drug","H05BX02,H05BX,H05B,H05,H,Drug","Cholestanes, Secosteroids, Cytochrome P-450 Substrates, Calcium Homeostasis, Lipids, Cytochrome P-450 CYP3A4 Substrates, Anti-Parathyroid Agents, Fused-Ring Compounds, Vitamins, Cytochrome P-450 CYP3A Substrates, Sterols, Vitamin D and Analogues, Vitamins (Fat Soluble), Bone Density Conservation Agents, UGT1A4 substrates, Membrane Lipids, Cholestenes, Systemic Hormonal Preparations, Excl. Sex Hormones and Insulins, Steroids","","","DB00910","","Paricalcitol","","","","","","Drug","",,,,,,,,,,
"11082",":Disease","","","C10","C0030567","","","Parkinson Disease","","","","Disease or Syndrome","","disease","",,,,,,,,,,
"11083",":Disease","","","C10;F03","C1854182","","","PARKINSON DISEASE 4, AUTOSOMAL DOMINANT LEWY BODY (disorder)","","","","Disease or Syndrome","","disease","",,,,,,,,,,
"11086",":Disease","","","C16;C11","C1835895","","","RETINITIS PIGMENTOSA 33 (disorder)","","","","Disease or Syndrome","","disease","",,,,,,,,,,
"11088",":Disease","","","C16;C17;C14","C1832600","","","Naxos disease","","","","Disease or Syndrome","","disease","",,,,,,,,,,
"11089",":Disease","","","C16;C11","C1833118","","","Cataract, Pulverulent","","","","Disease or Syndrome","","disease","",,,,,,,,,,
"11090",":Disease","","","C23","C0334121","","","Inflammatory Myofibroblastic Tumor","","","","Neoplastic Process","","disease","",,,,,,,,,,
"11092",":Disease","","","C13;C12","C0027720","","","Nephrosis","","","","Disease or Syndrome","","disease","",,,,,,,,,,
"11096",":Disease","","","C23;C16;C06","C1861556","","","Cirrhosis, Familial","","","","Disease or Syndrome","","disease","",,,,,,,,,,
"11098",":Disease","","","C10","C0242422","","","Parkinsonian Disorders","","","","Disease or Syndrome","","group","",,,,,,,,,,
"11100",":Disease","","","C11","C1852438","","","CATARACT, COPPOCK-LIKE","","","","Disease or Syndrome","","disease","",,,,,,,,,,
"11101",":Disease","","","C16","C1850343","","","Mosaic variegated aneuploidy syndrome 1","","","","Disease or Syndrome","","disease","",,,,,,,,,,
"11102",":Disease","","","C16;C15","C0005129","","","Bernard-Soulier Syndrome","","","","Disease or Syndrome","","disease","",,,,,,,,,,
"11108",":Drug","S01LA05,S01LA,S01L,S01,S,Drug;L01XX44,L01XX,L01X,L01,L,Drug","Vascular Endothelial Growth Factor Inhibitor, Enzymes and Coenzymes, Amino Acids, Peptides, and Proteins, Growth Inhibitors, Angiogenesis Modulating Agents, Antineovascularisation Agents, Ocular Vascular Disorder Agents, Recombinant Proteins, Ophthalmics, Proteins, Receptors, Peptide, Growth Substances, Phosphotransferases, Enzymes, Antineoplastic and Immunomodulating Agents, Receptors, Growth Factor, Transferases, Intracellular Signaling Peptides and Proteins, Angiogenesis Inhibitors, Receptor Protein-Tyrosine Kinases, Vascular Endothelial Growth Factor Inhibitors, Membrane Proteins, Ophthalmologicals, EENT Drugs, Miscellaneous, Phosphotransferases (Alcohol Group Acceptor), Protein Kinases, Sensory Organs, Protein-Tyrosine Kinases","","","DB08885","","Aflibercept","","","","","","Drug","",,,,,,,,,,
"11109",":Drug","Drug","Fatty Acids, Stearic Acids, Lipids","","","DB03193","","Stearic acid","","","","","","Drug","",,,,,,,,,,
"11110",":Disease","","","C16;C15","C0015530","","","Hereditary Factor XIII Deficiency","","","","Disease or Syndrome","","disease","",,,,,,,,,,
"11111",":Drug","A10BD19,A10BD,A10B,A10,A,Drug;A10BD27,A10BD,A10B,A10,A,Drug;A10BD11,A10BD,A10B,A10,A,Drug;A10BH05,A10BH,A10B,A10,A,Drug","Enzyme Inhibitors, Cytochrome P-450 Substrates, Cytochrome P-450 Enzyme Inhibitors, OCT2 Substrates, Cytochrome P-450 CYP3A4 Inhibitors (moderate), Protease Inhibitors, OCT1 inhibitors, Hormones, Quinazolines, Cytochrome P-450 CYP3A4 Substrates, DPP-IV Inhibitors, Purines, Alimentary Tract and Metabolism, Drugs Used in Diabetes, Agents causing angioedema, Hormones, Hormone Substitutes, and Hormone Antagonists, P-glycoprotein substrates, Blood Glucose Lowering Agents, Incretins, Heterocyclic Compounds, Fused-Ring, Cytochrome P-450 CYP3A Inhibitors, Cytochrome P-450 CYP3A4 Substrates (strength unknown), Cytochrome P-450 CYP3A Substrates, OCT2 Inhibitors, Cytochrome P-450 CYP3A4 Inhibitors, Oral Hypoglycemics, P-glycoprotein inhibitors","","","DB08882","","Linagliptin","","","","","","Drug","",,,,,,,,,,
"11112",":Disease","","","C16;C15","C1280798","","","Von Willebrand disease, platelet type","","","","Disease or Syndrome","","disease","",,,,,,,,,,
"11117",":Drug","S01XA22,S01XA,S01X,S01,S,Drug","Enzymes, Peptides, Enzymes and Coenzymes, Amino Acids, Peptides, and Proteins, Ophthalmics, Ophthalmologicals, EENT Drugs, Miscellaneous, Serine Proteases, Hydrolases, Peptide Hydrolases, Sensory Organs, Serine Endopeptidases, Endopeptidases","","","DB08888","","Ocriplasmin","","","","","","Drug","",,,,,,,,,,
"11121",":Disease","","","C04","C0206655","","","Alveolar rhabdomyosarcoma","","","","Neoplastic Process","","disease","",,,,,,,,,,
"11122",":Disease","","","C23;C16;C11;C05;C10;F03;F01","C1864652","","","Growth and mental retardation, mandibulofacial dysostosis, microcephaly, and cleft palate","","","","Disease or Syndrome","","disease","",,,,,,,,,,
"11123",":Disease","","","C16;C11;C05","C0265245","","","Nager syndrome","","","","Disease or Syndrome","","disease","",,,,,,,,,,
"11126",":Disease","","","C04;C19","C0687150","","","Parathyroid Gland Adenocarcinoma","","","","Neoplastic Process","","disease","",,,,,,,,,,
"11129",":Disease","","","C04;C05;C19;C07","C1704981","","","Hyperparathyroidism-Jaw Tumor Syndrome","","","","Neoplastic Process","","disease","",,,,,,,,,,
"11130",":Disease","","","C18;C10","C1837728","","","AMYOTROPHIC LATERAL SCLEROSIS 8 (disorder)","","","","Disease or Syndrome","","disease","",,,,,,,,,,
"11131",":Disease","","","C16;C15","C2750514","","","Factor Xiii, A Subunit, Deficiency Of","","","","Finding","","disease","",,,,,,,,,,
"11132",":Drug","C04AX02,C04AX,C04A,C04,C,Drug","Amines, Adrenergic alpha-Antagonists, OCT1 inhibitors, Peripheral alpha-1 blockers, Cardiovascular Agents, Hypotensive Agents, Neurotransmitter Agents, Ethylamines, OCT2 Inhibitors, Adrenergic Antagonists, Agents that produce hypertension, Peripheral Vasodilators, Adrenergic alpha-1 Receptor Antagonists, Antihypertensive Agents, Vasodilating Agents, Adrenergic Agents","","","DB00925","","Phenoxybenzamine","","","","","","Drug","",,,,,,,,,,
"11133",":Disease","","","C05;C10;C19","C0878683","","","Pituitary Dwarfism Type 3","","","","Disease or Syndrome","","disease","",,,,,,,,,,
"11135",":Drug","M03BX08,M03BX,M03B,M03,M,Drug","Tranquilizing Agents, Cytochrome P-450 Substrates, Serotonin Agents, Centrally-mediated Muscle Relaxation, Antidepressive Agents, Cytochrome P-450 CYP3A4 Substrates, Dibenzocycloheptenes, Muscle Relaxants, Serotonin 5-HT2 Receptor Antagonists, Serotonergic Drugs Shown to Increase Risk of Serotonin Syndrome, Musculo-Skeletal System, Muscle Relaxants, Centrally Acting Agents, Drugs causing inadvertant photosensitivity, Agents that reduce seizure threshold, Neurotoxic agents, Serotonin 5-HT2A Receptor Antagonists, Benzocycloheptenes, Serotonin 5-HT2C Receptor Antagonists, Cytochrome P-450 CYP3A Substrates, Photosensitizing Agents, Central Nervous System Depressants, Cytochrome P-450 CYP1A2 Substrates, UGT1A4 substrates, Serotonin Receptor Antagonists, Central Nervous System Agents, Cytochrome P-450 CYP2D6 Substrates","","","DB00924","","Cyclobenzaprine","","","","","","Drug","",,,,,,,,,,
"11136",":Disease","","","C16;C10","C1853116","","","SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 8 (disorder)","","","","Disease or Syndrome","","disease","",,,,,,,,,,
"11142",":Disease","","","C01;C17","C1859353","","","Candidiasis, Familial, 2","","","","Disease or Syndrome","","disease","",,,,,,,,,,
"11143",":Disease","","","C04;C19","C0262587","","","Parathyroid Adenoma","","","","Neoplastic Process","","disease","",,,,,,,,,,
"11147",":Disease","","","C19","C1840402","","","HYPERPARATHYROIDISM 1","","","","Disease or Syndrome","","disease","",,,,,,,,,,
"11148",":Disease","","","C10","C1854058","","","SPINAL MUSCULAR ATROPHY, LATE-ONSET, FINKEL TYPE","","","","Disease or Syndrome","","disease","",,,,,,,,,,
"11149",":Disease","","","C10","C1866777","","","Spinal Muscular Atrophy, Proximal, Adult, Autosomal Dominant","","","","Disease or Syndrome","","disease","",,,,,,,,,,
"11151",":Disease","","","C16;C05;C10","C2751807","","","Emery-Dreifuss Muscular Dystrophy 4","","","","Disease or Syndrome","","disease","",,,,,,,,,,
"11156",":Disease","","","C19","C4551961","","","Familial Isolated Hyperparathyroidism","","","","Disease or Syndrome","","disease","",,,,,,,,,,
"11157",":Disease","","","C16;C04;C17","C4551592","","","SKIN CREASES, CONGENITAL SYMMETRIC CIRCUMFERENTIAL, 1","","","","Disease or Syndrome","","disease","",,,,,,,,,,
"11161",":Disease","","","C04;C20;C15","C0019829","","","Hodgkin Disease","","","","Neoplastic Process","","disease","",,,,,,,,,,
"11162",":Disease","","","C10;C19","C0242343","","","Panhypopituitarism","","","","Disease or Syndrome","","disease","",,,,,,,,,,
"11163",":Disease","","","C23;C10","C0007758","","","Cerebellar Ataxia","","","","Disease or Syndrome","","phenotype","",,,,,,,,,,
"11164",":Disease","","","C23;C12;C10;C09","C1970187","","","Deafness, Sensorineural, And Male Infertility","","","","Disease or Syndrome","","disease","",,,,,,,,,,
"11172",":Drug","Drug","Cytochrome P-450 CYP2D6 Inhibitors, Enzyme Inhibitors, Sensory System Agents, Cytochrome P-450 Enzyme Inhibitors, Anti-Inflammatory Agents, Cytochrome P-450 CYP2C9 Inhibitors (strong), Coloring Agents, Diarylheptanoids, Alkanes, Cytochrome P-450 CYP2B6 Inhibitors, Peripheral Nervous System Agents, Cytochrome P-450 CYP1A2 Inhibitors, Cytochrome P-450 CYP3A4 Inhibitors (strong), Cytochrome P-450 CYP2B6 Inhibitors (moderate), Analgesics, Cytochrome P-450 CYP2C9 Inhibitors, Cytochrome P-450 CYP2D6 Inhibitors (moderate), Compounds used in a research, industrial, or household setting, Benzene Derivatives, Analgesics, Non-Narcotic, Heptanes, P-glycoprotein substrates, Hydrocarbons, Acyclic, Antineoplastic Agents, Antirheumatic Agents, Catechols, Cytochrome P-450 CYP3A Inhibitors, Cytochrome P-450 CYP3A4 Inhibitors, Phenols, P-glycoprotein inhibitors, Cytochrome P-450 CYP1A2 Inhibitors (moderate)","","","DB11672","","Curcumin","","","","","","Drug","",,,,,,,,,,
"11174",":Disease","","","C16;C18","C0017923","","","Glycogen Storage Disease Type IV","","","","Disease or Syndrome","","disease","",,,,,,,,,,
"11175",":Drug","Drug","Blood Coagulation Factors, Pegylated agents","","","DB14700","","Damoctocog alfa pegol","","","","","","Drug","",,,,,,,,,,
"11176",":Disease","","","C16;C18;C10","C0023374","","","Lesch-Nyhan Syndrome","","","","Disease or Syndrome","","disease","",,,,,,,,,,
"11178",":Disease","","","C16;C17;C05;C10","C2931072","","","Epidermolysa bullosa simplex and limb girdle muscular dystrophy","","","","Disease or Syndrome","","disease","",,,,,,,,,,
"11181",":Disease","","","C16;C18","C0017924","","","Glycogen Storage Disease Type V","","","","Disease or Syndrome","","disease","",,,,,,,,,,
"11183",":Disease","","","C23;C08;C10;F03;F01","C1970431","","","PITT-HOPKINS SYNDROME","","","","Disease or Syndrome","","disease","",,,,,,,,,,
"11188",":Disease","","","C16;C17;C05;C14","C1860991","","","NOONAN SYNDROME 3","","","","Disease or Syndrome","","disease","",,,,,,,,,,
"11195",":Disease","","","C16;C17","C0432317","","","Epidermolysis bullosa simplex, Ogna type","","","","Disease or Syndrome","","disease","",,,,,,,,,,
"11201",":Drug","L01FF06,L01FF,L01F,L01,L,Drug","Immunoglobulins, Immune Checkpoint Inhibitors, Antineoplastic and Immunomodulating Agents, Antibodies, Antineoplastic Agents, Amino Acids, Peptides, and Proteins, Antibodies, Monoclonal, Cancer immunotherapy, Immunoproteins, PD-1/PDL-1 (Programmed cell death protein 1/death ligand 1) inhibitors, Proteins, Serum Globulins, Antineoplastic Agents, Immunological, MONOCLONAL ANTIBODIES AND ANTIBODY DRUG CONJUGATES, Narrow Therapeutic Index Drugs, Globulins, Blood Proteins, Immunotherapy, Programmed Death Receptor-1 Blocking Antibody","","","DB14707","","Cemiplimab","","","","","","Drug","",,,,,,,,,,
"11209",":Disease","","","C16;C18;C10","C1849722","","","Polyglucosan Body Disease, Adult Form","","","","Disease or Syndrome","","disease","",,,,,,,,,,
"11211",":Disease","","","C16;C18;C05","C0268117","","","Gout, HPRT-Related","","","","Disease or Syndrome","","disease","",,,,,,,,,,
"11218",":Disease","","","C16;C04;C10","C0265329","","","Organoid Nevus Phakomatosis","","","","Disease or Syndrome","","disease","",,,,,,,,,,
"11219",":Drug","L01EE04,L01EE,L01E,L01,L,Drug","Cytochrome P-450 CYP2E1 Substrates, Cytochrome P-450 CYP3A5 Substrates, Cytochrome P-450 Substrates, Tyrosine Kinase Inhibitors, P-glycoprotein substrates, Antineoplastic and Immunomodulating Agents, Antineoplastic Agents, Mitogen-activated protein kinase (MEK) inhibitors, Cytochrome P-450 CYP3A4 Substrates, Cytochrome P-450 CYP2C19 Substrates, Cytochrome P-450 CYP2C9 Substrates, Heterocyclic Compounds, Fused-Ring, Protein Kinase Inhibitors, BCRP/ABCG2 Substrates, Cytochrome P-450 CYP3A Substrates, UGT1A1 Substrates, Mitogen-Activated Protein Kinase Kinase 2 Inhibitors, Cytochrome P-450 CYP1A2 Substrates, Mitogen-Activated Protein Kinase Kinase 1 Inhibitors, Cytochrome P-450 CYP2C8 Substrates, Kinase Inhibitor","","","DB11689","","Selumetinib","","","","","","Drug","",,,,,,,,,,
